date,value
2016-05-11 00:00:00.000000,154.1977
2016-05-12 00:00:00.000000,153.0711
2016-05-13 00:00:00.000000,153.7473
2016-05-16 00:00:00.000000,154.0908
2016-05-17 00:00:00.000000,154.6622
2016-05-18 00:00:00.000000,154.6580
2016-05-19 00:00:00.000000,152.4680
2016-05-20 00:00:00.000000,154.8679
2016-05-23 00:00:00.000000,154.6432
2016-05-24 00:00:00.000000,156.4645
2016-05-25 00:00:00.000000,157.5111
2016-05-26 00:00:00.000000,157.5472
2016-05-27 00:00:00.000000,157.7154
2016-05-31 00:00:00.000000,156.8571
2016-06-01 00:00:00.000000,155.8641
2016-06-02 00:00:00.000000,155.8948
2016-06-03 00:00:00.000000,156.3527
2016-06-06 00:00:00.000000,157.8377
2016-06-07 00:00:00.000000,158.0898
2016-06-08 00:00:00.000000,158.4350
2016-06-09 00:00:00.000000,157.1290
2016-06-10 00:00:00.000000,154.3119
2016-06-13 00:00:00.000000,152.4315
2016-06-14 00:00:00.000000,149.3935
2016-06-15 00:00:00.000000,150.3822
2016-06-16 00:00:00.000000,149.6024
2016-06-17 00:00:00.000000,151.7056
2016-06-20 00:00:00.000000,156.2743
2016-06-21 00:00:00.000000,156.7599
2016-06-22 00:00:00.000000,157.5832
2016-06-23 00:00:00.000000,159.6842
2016-06-24 00:00:00.000000,153.5853
2016-06-27 00:00:00.000000,148.4705
2016-06-28 00:00:00.000000,152.5400
2016-06-29 00:00:00.000000,157.8289
2016-06-30 00:00:00.000000,161.2786
2016-07-01 00:00:00.000000,163.1179
2016-07-04 00:00:00.000000,161.4350
2016-07-05 00:00:00.000000,161.2281
2016-07-06 00:00:00.000000,159.4605
2016-07-07 00:00:00.000000,161.3140
2016-07-08 00:00:00.000000,162.9249
2016-07-11 00:00:00.000000,165.7186
2016-07-12 00:00:00.000000,165.8427
2016-07-13 00:00:00.000000,165.5611
2016-07-14 00:00:00.000000,165.3193
2016-07-15 00:00:00.000000,165.5200
2016-07-18 00:00:00.000000,166.2805
2016-07-19 00:00:00.000000,166.4025
2016-07-20 00:00:00.000000,167.2359
2016-07-21 00:00:00.000000,166.7354
2016-07-22 00:00:00.000000,167.2289
2016-07-25 00:00:00.000000,167.0061
2016-07-26 00:00:00.000000,167.2639
2016-07-27 00:00:00.000000,168.1491
2016-07-28 00:00:00.000000,167.6158
2016-07-29 00:00:00.000000,167.7350
2016-08-01 00:00:00.000000,166.8836
2016-08-02 00:00:00.000000,165.7577
2016-08-03 00:00:00.000000,165.4345
2016-08-04 00:00:00.000000,168.1903
2016-08-05 00:00:00.000000,169.6491
2016-08-08 00:00:00.000000,170.1130
2016-08-09 00:00:00.000000,171.2105
2016-08-10 00:00:00.000000,171.5580
2016-08-11 00:00:00.000000,173.4553
2016-08-12 00:00:00.000000,173.6767
2016-08-15 00:00:00.000000,174.2253
2016-08-16 00:00:00.000000,173.0598
2016-08-17 00:00:00.000000,172.2718
2016-08-18 00:00:00.000000,172.8223
2016-08-19 00:00:00.000000,172.6256
2016-08-22 00:00:00.000000,172.0051
2016-08-23 00:00:00.000000,172.9757
2016-08-24 00:00:00.000000,172.3797
2016-08-25 00:00:00.000000,171.8300
2016-08-26 00:00:00.000000,172.3473
2016-08-30 00:00:00.000000,171.8689
2016-08-31 00:00:00.000000,170.8896
2016-09-01 00:00:00.000000,170.4031
2016-09-02 00:00:00.000000,173.6977
2016-09-05 00:00:00.000000,173.4182
2016-09-06 00:00:00.000000,172.2850
2016-09-07 00:00:00.000000,172.8163
2016-09-08 00:00:00.000000,173.3681
2016-09-09 00:00:00.000000,171.2014
2016-09-12 00:00:00.000000,169.3518
2016-09-13 00:00:00.000000,168.5193
2016-09-14 00:00:00.000000,168.6312
2016-09-15 00:00:00.000000,170.0027
2016-09-16 00:00:00.000000,169.8019
2016-09-19 00:00:00.000000,171.9706
2016-09-20 00:00:00.000000,172.3502
2016-09-21 00:00:00.000000,172.4971
2016-09-22 00:00:00.000000,174.1905
2016-09-23 00:00:00.000000,174.0442
2016-09-26 00:00:00.000000,171.8432
2016-09-27 00:00:00.000000,171.4863
2016-09-28 00:00:00.000000,172.5950
2016-09-29 00:00:00.000000,174.1794
2016-09-30 00:00:00.000000,173.7685
2016-10-03 00:00:00.000000,176.0485
2016-10-04 00:00:00.000000,178.1249
2016-10-05 00:00:00.000000,177.0517
2016-10-06 00:00:00.000000,176.3297
2016-10-07 00:00:00.000000,177.0642
2016-10-10 00:00:00.000000,178.1175
2016-10-11 00:00:00.000000,177.7194
2016-10-12 00:00:00.000000,176.5499
2016-10-13 00:00:00.000000,175.4715
2016-10-14 00:00:00.000000,176.3974
2016-10-17 00:00:00.000000,174.7284
2016-10-18 00:00:00.000000,176.1343
2016-10-19 00:00:00.000000,176.6478
2016-10-20 00:00:00.000000,176.7819
2016-10-21 00:00:00.000000,176.6328
2016-10-24 00:00:00.000000,175.8262
2016-10-25 00:00:00.000000,176.3669
2016-10-26 00:00:00.000000,174.9151
2016-10-27 00:00:00.000000,175.4294
2016-10-28 00:00:00.000000,175.7207
2016-10-31 00:00:00.000000,174.6864
2016-11-01 00:00:00.000000,173.8962
2016-11-02 00:00:00.000000,172.3170
2016-11-03 00:00:00.000000,171.4465
2016-11-04 00:00:00.000000,168.9189
2016-11-07 00:00:00.000000,171.5525
2016-11-08 00:00:00.000000,172.2533
2016-11-09 00:00:00.000000,173.8652
2016-11-10 00:00:00.000000,172.6590
2016-11-11 00:00:00.000000,170.2936
2016-11-14 00:00:00.000000,170.8289
2016-11-15 00:00:00.000000,171.8133
