date,value
2015-08-04 23:59:59.000000,139.7374
2015-08-05 23:59:59.000000,139.3183
2015-08-06 23:59:59.000000,139.4810
2015-08-07 23:59:59.000000,139.7603
2015-08-10 23:59:59.000000,139.5464
2015-08-11 23:59:59.000000,140.0503
2015-08-12 23:59:59.000000,140.0769
2015-08-13 23:59:59.000000,139.8193
2015-08-14 23:59:59.000000,139.7268
2015-08-17 23:59:59.000000,139.8908
2015-08-18 23:59:59.000000,139.7396
2015-08-19 23:59:59.000000,139.9493
2015-08-20 23:59:59.000000,140.1846
2015-08-21 23:59:59.000000,140.2896
2015-08-24 23:59:59.000000,140.2856
2015-08-25 23:59:59.000000,139.6483
2015-08-26 23:59:59.000000,139.4024
2015-08-27 23:59:59.000000,139.3657
2015-08-28 23:59:59.000000,139.4109
2015-08-31 23:59:59.000000,139.2428
2015-09-01 23:59:59.000000,139.3343
2015-09-02 23:59:59.000000,139.2442
2015-09-03 23:59:59.000000,139.4874
2015-09-04 23:59:59.000000,139.8195
2015-09-07 23:59:59.000000,139.7537
2015-09-08 23:59:59.000000,139.6200
2015-09-09 23:59:59.000000,139.6225
2015-09-10 23:59:59.000000,139.5629
2015-09-11 23:59:59.000000,139.7070
2015-09-14 23:59:59.000000,139.7113
2015-09-15 23:59:59.000000,139.1955
2015-09-16 23:59:59.000000,139.0793
2015-09-17 23:59:59.000000,139.4110
2015-09-18 23:59:59.000000,140.0009
2015-09-21 23:59:59.000000,139.6932
2015-09-22 23:59:59.000000,140.0978
2015-09-23 23:59:59.000000,140.0313
2015-09-24 23:59:59.000000,140.1556
2015-09-25 23:59:59.000000,139.8328
2015-09-28 23:59:59.000000,140.0946
2015-09-29 23:59:59.000000,140.2086
2015-09-30 23:59:59.000000,140.1763
2015-10-01 23:59:59.000000,140.3541
2015-10-02 23:59:59.000000,140.6714
2015-10-05 23:59:59.000000,140.4016
2015-10-06 23:59:59.000000,140.4149
2015-10-07 23:59:59.000000,140.3415
2015-10-08 23:59:59.000000,140.2655
2015-10-09 23:59:59.000000,140.2380
2015-10-12 23:59:59.000000,140.4895
2015-10-13 23:59:59.000000,140.4971
2015-10-14 23:59:59.000000,140.8515
2015-10-15 23:59:59.000000,140.7147
2015-10-16 23:59:59.000000,140.7322
2015-10-19 23:59:59.000000,140.6870
2015-10-20 23:59:59.000000,140.4425
2015-10-21 23:59:59.000000,140.7267
2015-10-22 23:59:59.000000,141.0107
2015-10-23 23:59:59.000000,140.8339
2015-10-26 23:59:59.000000,141.0058
2015-10-27 23:59:59.000000,141.2612
2015-10-28 23:59:59.000000,141.1057
2015-10-29 23:59:59.000000,140.6030
2015-10-30 23:59:59.000000,140.6878
2015-11-02 23:59:59.000000,140.4698
2015-11-03 23:59:59.000000,140.3285
2015-11-04 23:59:59.000000,140.2181
2015-11-05 23:59:59.000000,140.1628
2015-11-06 23:59:59.000000,139.6545
2015-11-09 23:59:59.000000,139.5000
2015-11-10 23:59:59.000000,139.7507
2015-11-11 23:59:59.000000,139.7473
2015-11-12 23:59:59.000000,139.8712
2015-11-13 23:59:59.000000,140.1020
2015-11-16 23:59:59.000000,140.2120
2015-11-17 23:59:59.000000,140.2246
2015-11-18 23:59:59.000000,140.3208
2015-11-19 23:59:59.000000,140.5285
2015-11-20 23:59:59.000000,140.5137
2015-11-23 23:59:59.000000,140.4577
2015-11-24 23:59:59.000000,140.5426
2015-11-25 23:59:59.000000,140.6518
2015-11-26 23:59:59.000000,140.7519
2015-11-27 23:59:59.000000,140.7931
2015-11-30 23:59:59.000000,140.7791
2015-12-01 23:59:59.000000,141.0782
2015-12-02 23:59:59.000000,141.0438
2015-12-03 23:59:59.000000,140.1186
2015-12-04 23:59:59.000000,140.1521
2015-12-07 23:59:59.000000,140.5657
2015-12-08 23:59:59.000000,140.6311
2015-12-09 23:59:59.000000,140.5712
2015-12-10 23:59:59.000000,140.5498
2015-12-11 23:59:59.000000,140.8545
2015-12-14 23:59:59.000000,140.4384
2015-12-15 23:59:59.000000,140.0864
2015-12-16 23:59:59.000000,139.9817
2015-12-17 23:59:59.000000,140.3676
2015-12-18 23:59:59.000000,140.6726
2015-12-21 23:59:59.000000,140.6757
2015-12-22 23:59:59.000000,140.3870
2015-12-23 23:59:59.000000,140.1958
2015-12-24 23:59:59.000000,140.2846
2015-12-28 23:59:59.000000,140.3589
2015-12-29 23:59:59.000000,140.1220
2015-12-30 23:59:59.000000,140.1169
2015-12-31 23:59:59.000000,140.2426
2016-01-04 23:59:59.000000,140.5443
2016-01-05 23:59:59.000000,140.5891
2016-01-06 23:59:59.000000,140.9540
2016-01-07 23:59:59.000000,140.9093
2016-01-08 23:59:59.000000,141.1070
2016-01-11 23:59:59.000000,140.8895
2016-01-12 23:59:59.000000,141.0866
2016-01-13 23:59:59.000000,141.3265
2016-01-14 23:59:59.000000,141.0986
2016-01-15 23:59:59.000000,141.4009
2016-01-18 23:59:59.000000,141.3560
2016-01-19 23:59:59.000000,141.2686
2016-01-20 23:59:59.000000,141.4412
2016-01-21 23:59:59.000000,141.4089
2016-01-22 23:59:59.000000,141.2662
2016-01-25 23:59:59.000000,141.4339
2016-01-26 23:59:59.000000,141.5537
2016-01-27 23:59:59.000000,141.6170
2016-01-28 23:59:59.000000,141.7126
2016-01-29 23:59:59.000000,142.3267
2016-02-01 23:59:59.000000,142.2174
2016-02-02 23:59:59.000000,142.5209
2016-02-03 23:59:59.000000,142.5869
2016-02-04 23:59:59.000000,142.5692
2016-02-05 23:59:59.000000,142.5830
2016-02-08 23:59:59.000000,142.9702
2016-02-09 23:59:59.000000,142.9676
2016-02-10 23:59:59.000000,143.0408
2016-02-11 23:59:59.000000,143.2381
2016-02-12 23:59:59.000000,142.6278
2016-02-15 23:59:59.000000,142.5607
2016-02-16 23:59:59.000000,142.6007
2016-02-17 23:59:59.000000,142.5309
2016-02-18 23:59:59.000000,142.9504
2016-02-19 23:59:59.000000,143.0000
2016-02-22 23:59:59.000000,143.1354
2016-02-23 23:59:59.000000,143.2100
2016-02-24 23:59:59.000000,143.3978
2016-02-25 23:59:59.000000,143.5888
2016-02-26 23:59:59.000000,143.4016
2016-02-29 23:59:59.000000,143.6648
2016-03-01 23:59:59.000000,143.4138
2016-03-02 23:59:59.000000,143.3405
2016-03-03 23:59:59.000000,143.4206
2016-03-04 23:59:59.000000,143.2869
2016-03-07 23:59:59.000000,143.3163
2016-03-08 23:59:59.000000,143.8725
2016-03-09 23:59:59.000000,143.3992
2016-03-10 23:59:59.000000,143.1736
2016-03-11 23:59:59.000000,143.1971
2016-03-14 23:59:59.000000,143.4314
2016-03-15 23:59:59.000000,143.4101
